Punkt,Lon,Lat,Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
jodlowka,22.456861,49.898944,2017-01-02,20:00,2017,1,ZIMA,270.7340393066406,269.0216827392578,88.02121117021174,4.4267578125,1.456634521484375,4.660254162565578,198.21390569037717,97907.59765625,1.789091493833439E-4
jodlowka,22.456861,49.898944,2017-01-02,21:00,2017,1,ZIMA,271.114013671875,269.56419372558594,89.13322531300018,4.5882568359375,1.004058837890625,4.6968324371296735,192.3435878010219,97928.6015625,9.97781753540039E-5
jodlowka,22.456861,49.898944,2017-01-02,22:00,2017,1,ZIMA,271.38780212402344,269.9559631347656,89.94366291900772,4.6078643798828125,0.441009521484375,4.628920342956087,185.46701285689593,97962.43359375,6.817281246185303E-5
jodlowka,22.456861,49.898944,2017-01-02,23:00,2017,1,ZIMA,271.6521759033203,270.1808166503906,89.70076222114265,4.7573699951171875,-0.1197052001953125,4.758875771166454,178.5586246489961,97980.31640625,5.638599395751953E-5
jodlowka,22.456861,49.898944,2017-01-03,00:00,2017,1,ZIMA,271.8243408203125,270.1765899658203,88.54700863366085,4.84576416015625,-0.5707855224609375,4.879264945512368,173.28205066450948,97989.96875,3.905594348907471E-5
jodlowka,22.456861,49.898944,2017-01-03,01:00,2017,1,ZIMA,271.56163024902344,269.96592712402344,88.86727796782436,4.8489837646484375,-0.864898681640625,4.925514519248504,169.8866797475215,98027.16796875,2.520717680454254E-5
jodlowka,22.456861,49.898944,2017-01-03,02:00,2017,1,ZIMA,271.1318817138672,269.63702392578125,89.50135680114644,4.82611083984375,-1.2478179931640625,4.984816504398265,165.50332874807236,98054.28515625,1.798383891582489E-5
jodlowka,22.456861,49.898944,2017-01-03,03:00,2017,1,ZIMA,270.6869354248047,269.3408966064453,90.46720194887932,4.6751251220703125,-1.34136962890625,4.863750341903359,163.99095144819853,98094.64453125,1.3884156942367554E-5
jodlowka,22.456861,49.898944,2017-01-03,04:00,2017,1,ZIMA,270.5545654296875,269.1335754394531,89.95044529475634,4.6620941162109375,-1.118255615234375,4.794331775066453,166.5117850209831,98144.9453125,9.80868935585022E-6
jodlowka,22.456861,49.898944,2017-01-03,05:00,2017,1,ZIMA,270.2618713378906,268.82135009765625,89.79521770144285,4.6200103759765625,-0.7598724365234375,4.682083082765529,170.65994594726317,98149.8125,5.97536563873291E-6
jodlowka,22.456861,49.898944,2017-01-03,06:00,2017,1,ZIMA,270.1969909667969,268.60516357421875,88.77329269372233,4.6712799072265625,-0.64630126953125,4.715777910658676,172.12277386973756,98197.37109375,3.3974647521972656E-6
jodlowka,22.456861,49.898944,2017-01-03,07:00,2017,1,ZIMA,269.8774108886719,268.1256561279297,87.67902237952305,4.3441619873046875,0.0968170166015625,4.345240719068006,181.27672225381073,98250.546875,1.113116638862266E-6
jodlowka,22.456861,49.898944,2017-01-03,08:00,2017,1,ZIMA,269.8483581542969,267.7943420410156,85.69214627510087,4.131591796875,0.9036102294921875,4.229250787414683,192.3367649307424,98276.09375,6.064772719582834E-7
jodlowka,22.456861,49.898944,2017-01-03,09:00,2017,1,ZIMA,270.2583923339844,267.74461364746094,82.80447238543778,4.2908935546875,1.3560791015625,4.500079780109824,197.53843904415885,98260.06640625,7.525086402893066E-7
jodlowka,22.456861,49.898944,2017-01-03,10:00,2017,1,ZIMA,270.71546936035156,267.5505828857422,78.87516802729169,4.854705810546875,1.37640380859375,5.046053502616572,195.82906786069498,98276.62890625,4.023313522338867E-7
jodlowka,22.456861,49.898944,2017-01-03,11:00,2017,1,ZIMA,271.29554748535156,266.95697021484375,72.22830114727229,4.5248565673828125,1.8654327392578125,4.894299363553713,202.40456143191778,98199.9609375,1.7136335372924805E-6
jodlowka,22.456861,49.898944,2017-01-03,12:00,2017,1,ZIMA,271.5561981201172,266.7172393798828,69.57005009888678,3.6622467041015625,2.71246337890625,4.5573576229664345,216.52570383514578,98134.8515625,1.1689960956573486E-5
jodlowka,22.456861,49.898944,2017-01-03,13:00,2017,1,ZIMA,271.21617126464844,266.9709777832031,72.72960923720854,3.74664306640625,2.995697021484375,4.797033970234147,218.6447229574686,98061.7734375,6.582587957382202E-5
jodlowka,22.456861,49.898944,2017-01-03,14:00,2017,1,ZIMA,271.16050720214844,267.20819091796875,74.36198025978632,4.3636369705200195,2.74017333984375,5.152657328299601,212.1270254020811,98020.54296875,9.424984455108643E-5
jodlowka,22.456861,49.898944,2017-01-03,15:00,2017,1,ZIMA,270.98277282714844,267.51971435546875,77.1509499758134,4.490589141845703,2.47308349609375,5.126551747472546,208.8427131765152,97995.24609375,2.2880733013153076E-4
jodlowka,22.456861,49.898944,2017-01-03,16:00,2017,1,ZIMA,270.91712951660156,268.095947265625,80.98783326111307,4.360494613647461,2.2706451416015625,4.916273246548375,207.507394637708,97978.92578125,7.768704705313212E-5
