Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,NO2_column_number_density,O3_column_number_density,SO2_column_number_density,folder
2025-03-07,2025,3,ZIMA,16.63230748547294,51.64186242354555,10597.473779019278,1911.6898381997987,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.63230748547294,51.70474449343391,15512.327393546437,1911.2435996737747,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.63230748547294,51.767626563322295,21606.94700229452,1910.0557695132543,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.69168777986186,51.39033414399208,22824.767038267702,1910.2730644205792,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.69168777986186,51.64186242354555,7458.661936936372,1916.5599390652565,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.69168777986186,51.70474449343391,13565.988451621675,1917.5806884766328,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.69168777986186,51.767626563322295,20256.910366016014,1918.196258101137,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.695189555361306,51.39033414399208,22774.361202252046,1899.630507101699,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.695189555361306,51.45321621388044,15984.460380881492,1905.1943855320967,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.695189555361306,51.51609828376883,9498.617637244895,1906.006161330307,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.695189555361306,51.57898035365719,4778.811626111381,1902.3242556616412,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.695189555361306,51.64186242354555,7303.820656026393,1911.5590205460892,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.695189555361306,51.70474449343391,13481.59372237837,1911.4327025072607,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.695189555361306,51.767626563322295,20200.56706752922,1909.7950326431524,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.75456984975022,51.39033414399208,22309.375774318905,1910.273059652473,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.75456984975022,51.64186242354555,5700.671005645907,1916.6100334903,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.75456984975022,51.70474449343391,12685.980479552789,1917.580688476496,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.75456984975022,51.767626563322295,19679.24047906572,1917.7604343814587,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.758071625249674,51.39033414399208,22305.47501033657,1901.978343345768,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.758071625249674,51.45321621388044,15309.953112466404,1905.381379202792,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.758071625249674,51.51609828376883,8315.313151789731,1906.1884014161053,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.758071625249674,51.57898035365719,1336.6685605293208,1901.7594488671175,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.758071625249674,51.64186242354555,5685.470440609392,1908.6946135732676,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.758071625249674,51.70474449343391,12679.166548422323,1911.576702537763,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.758071625249674,51.767626563322295,19674.85473951676,1909.7950573749436,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.817451919638586,51.39033414399208,22640.567670053617,1910.2730621147,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.817451919638586,51.64186242354555,6877.713124472197,1916.7102082530132,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.817451919638586,51.70474449343391,13255.900035496014,1917.580704661449,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.817451919638586,51.767626563322295,20050.855201186077,1916.915438822438,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.82095369513804,51.39033414399208,22683.59985181661,1902.9981763006008,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.82095369513804,51.45321621388044,15855.056231952787,1905.0587349055852,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.82095369513804,51.51609828376883,9279.50594577174,1905.5549977588207,,,,,,zalecze
